feature,mean,std,count,cv
ret_21d_2636258_roll_std_63,0.0,0.0,2,
ret_21d_2636469,0.0,0.0,2,
ret_21d_2636469_lag_1,0.0,0.0,2,
ret_21d_2636469_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2636469_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2636469_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2636469_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2636469_lag_1_roll_std_5,3.5228375e-05,4.9820446e-05,2,1.4142135
ret_21d_2636469_lag_1_roll_std_63,8.825088e-05,1.6428525e-06,2,0.018615706
ret_21d_2636469_lag_21,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2636469_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2636469_lag_5,0.0,0.0,2,
ret_21d_2636469_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2636469_lag_5_roll_mean_5,0.00046980442,0.0006644038,2,1.4142135
ret_21d_2636469_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2636469_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2636469_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2636469_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2636469_roll_mean_21,0.0,0.0,2,
ret_21d_2636469_roll_mean_5,0.0,0.0,2,
ret_21d_2636469_roll_mean_63,0.0,0.0,2,
ret_21d_2636469_roll_std_21,0.0,0.0,2,
ret_21d_2636469_roll_std_5,0.0,0.0,2,
ret_21d_2636469_roll_std_63,0.0,0.0,2,
ret_21d_2636487,0.0,0.0,2,
ret_21d_2636487_lag_1,0.0,0.0,2,
ret_21d_2636487_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2636487_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2636487_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2636487_lag_1_roll_std_21,9.6938515e-05,0.00013709176,2,1.4142135
ret_21d_2636487_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2636487_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2636487_lag_21,0.0,0.0,2,
ret_21d_2636487_lag_21_roll_mean_21,0.00039575098,0.0005596764,2,1.4142135
ret_21d_2636487_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2636487_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2636487_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2636487_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2636487_lag_21_roll_std_63,9.21837e-06,1.3036743e-05,2,1.4142135
ret_21d_2636487_lag_5,0.0,0.0,2,
ret_21d_2636487_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2636487_lag_5_roll_mean_5,0.00010330175,0.00014609074,2,1.4142137
ret_21d_2636487_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2636487_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2636487_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2636487_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2636487_roll_mean_21,0.0,0.0,2,
ret_21d_2636487_roll_mean_5,0.0,0.0,2,
ret_21d_2636487_roll_mean_63,0.0,0.0,2,
ret_21d_2636487_roll_std_21,0.0,0.0,2,
ret_21d_2636487_roll_std_5,0.0,0.0,2,
ret_21d_2636487_roll_std_63,0.0,0.0,2,
ret_21d_2636513,6.416082e-05,9.07371e-05,2,1.4142135
ret_21d_2636513_lag_1,0.0,0.0,2,
ret_21d_2636513_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2636513_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2636513_lag_1_roll_mean_63,3.9006136e-06,5.5163005e-06,2,1.4142135
ret_21d_2636513_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2636513_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2636513_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2636513_lag_21,7.523739e-05,0.000106401734,2,1.4142135
ret_21d_2636513_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2636513_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2636513_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2636513_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2636513_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2636513_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2636513_lag_5,0.0,0.0,2,
ret_21d_2636513_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2636513_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2636513_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2636513_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2636513_lag_5_roll_std_5,9.311267e-06,1.316812e-05,2,1.4142135
ret_21d_2636513_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2636513_roll_mean_21,0.0,0.0,2,
ret_21d_2636513_roll_mean_5,0.0,0.0,2,
ret_21d_2636513_roll_mean_63,0.0,0.0,2,
ret_21d_2636513_roll_std_21,0.0,0.0,2,
ret_21d_2636513_roll_std_5,0.0,0.0,2,
ret_21d_2636513_roll_std_63,0.0,0.0,2,
ret_21d_2636637,0.00042791248,0.00040962207,2,0.9572566
ret_21d_2636637_lag_1,0.0,0.0,2,
ret_21d_2636637_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2636637_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2636637_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2636637_lag_1_roll_std_21,2.4089724e-05,3.4068016e-05,2,1.4142137
ret_21d_2636637_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2636637_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2636637_lag_21,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2636637_lag_21_roll_std_63,5.4898126e-05,7.763768e-05,2,1.4142137
ret_21d_2636637_lag_5,0.0,0.0,2,
ret_21d_2636637_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2636637_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2636637_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2636637_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2636637_lag_5_roll_std_5,1.3652978e-05,1.9308227e-05,2,1.4142135
ret_21d_2636637_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2636637_roll_mean_21,0.0,0.0,2,
ret_21d_2636637_roll_mean_5,0.0,0.0,2,
ret_21d_2636637_roll_mean_63,0.0,0.0,2,
ret_21d_2636637_roll_std_21,0.0,0.0,2,
ret_21d_2636637_roll_std_5,0.0,0.0,2,
ret_21d_2636637_roll_std_63,0.0,0.0,2,
ret_21d_2636693,0.0,0.0,2,
ret_21d_2636693_lag_1,0.0,0.0,2,
ret_21d_2636693_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2636693_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2636693_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2636693_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2636693_lag_1_roll_std_5,5.050588e-05,7.1426104e-05,2,1.4142135
ret_21d_2636693_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2636693_lag_21,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2636693_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2636693_lag_5,0.0,0.0,2,
ret_21d_2636693_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2636693_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2636693_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2636693_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2636693_lag_5_roll_std_5,3.5690202e-05,5.047357e-05,2,1.4142137
ret_21d_2636693_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2636693_roll_mean_21,0.0,0.0,2,
ret_21d_2636693_roll_mean_5,5.1935483e-05,7.344787e-05,2,1.4142137
ret_21d_2636693_roll_mean_63,0.0,0.0,2,
ret_21d_2636693_roll_std_21,7.533662e-05,0.000106542066,2,1.4142135
ret_21d_2636693_roll_std_5,0.0,0.0,2,
ret_21d_2636693_roll_std_63,0.0,0.0,2,
ret_21d_2637676,0.0,0.0,2,
ret_21d_2637676_lag_1,0.0,0.0,2,
ret_21d_2637676_lag_1_roll_mean_21,0.0011521184,0.0016293415,2,1.4142135
ret_21d_2637676_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2637676_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2637676_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2637676_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2637676_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2637676_lag_21,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2637676_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2637676_lag_5,0.0,0.0,2,
ret_21d_2637676_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2637676_lag_5_roll_mean_5,0.00060156564,0.0008507423,2,1.4142135
ret_21d_2637676_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2637676_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2637676_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2637676_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2637676_roll_mean_21,0.0,0.0,2,
ret_21d_2637676_roll_mean_5,0.0,0.0,2,
ret_21d_2637676_roll_mean_63,0.0,0.0,2,
ret_21d_2637676_roll_std_21,0.0,0.0,2,
ret_21d_2637676_roll_std_5,6.9714347e-06,9.859097e-06,2,1.4142135
ret_21d_2637676_roll_std_63,0.0,0.0,2,
ret_21d_2637684,1.3176397e-06,1.8634239e-06,2,1.4142135
ret_21d_2637684_lag_1,0.0,0.0,2,
ret_21d_2637684_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2637684_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2637684_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2637684_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2637684_lag_1_roll_std_5,3.2647375e-05,4.617036e-05,2,1.4142135
ret_21d_2637684_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2637684_lag_21,0.0001259872,0.00015419543,2,1.2238976
ret_21d_2637684_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2637684_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2637684_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2637684_lag_21_roll_std_21,0.00031178838,0.00044093534,2,1.4142135
ret_21d_2637684_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2637684_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2637684_lag_5,0.0,0.0,2,
ret_21d_2637684_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2637684_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2637684_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2637684_lag_5_roll_std_21,0.00018776832,0.0002655445,2,1.4142135
ret_21d_2637684_lag_5_roll_std_5,4.723788e-06,6.6804455e-06,2,1.4142137
ret_21d_2637684_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2637684_roll_mean_21,0.0,0.0,2,
ret_21d_2637684_roll_mean_5,0.0,0.0,2,
ret_21d_2637684_roll_mean_63,0.0,0.0,2,
ret_21d_2637684_roll_std_21,0.0,0.0,2,
ret_21d_2637684_roll_std_5,0.00012125859,4.3469365e-05,2,0.35848483
ret_21d_2637684_roll_std_63,0.0,0.0,2,
ret_21d_2637964,5.273248e-06,7.4574987e-06,2,1.4142135
ret_21d_2637964_lag_1,0.0,0.0,2,
ret_21d_2637964_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2637964_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2637964_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2637964_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2637964_lag_1_roll_std_5,6.586677e-05,9.314968e-05,2,1.4142137
ret_21d_2637964_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2637964_lag_21,1.3552547e-05,1.9166197e-05,2,1.4142137
ret_21d_2637964_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2637964_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2637964_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2637964_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2637964_lag_21_roll_std_5,1.9498742e-05,2.7575386e-05,2,1.4142135
ret_21d_2637964_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2637964_lag_5,0.004956768,0.005487289,46,1.1070296
ret_21d_2637964_lag_5_roll_mean_21,8.3366285e-05,0.00011789773,2,1.4142135
ret_21d_2637964_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2637964_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2637964_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2637964_lag_5_roll_std_5,2.279309e-05,3.2234297e-05,2,1.4142135
ret_21d_2637964_lag_5_roll_std_63,0.01359194,0.010543381,46,0.7757083
ret_21d_2637964_roll_mean_21,0.0,0.0,2,
ret_21d_2637964_roll_mean_5,0.00015458012,0.0002186093,2,1.4142135
ret_21d_2637964_roll_mean_63,0.0,0.0,2,
ret_21d_2637964_roll_std_21,6.962951e-05,9.8471e-05,2,1.4142135
ret_21d_2637964_roll_std_5,0.0,0.0,2,
ret_21d_2637964_roll_std_63,0.0,0.0,2,
ret_21d_2637988,1.4374394e-05,2.0328462e-05,2,1.4142135
ret_21d_2637988_lag_1,0.0,0.0,2,
ret_21d_2637988_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2637988_lag_1_roll_mean_5,0.00017239363,7.0436067e-06,2,0.0408577
ret_21d_2637988_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2637988_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2637988_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2637988_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2637988_lag_21,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2637988_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2637988_lag_5,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2637988_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2637988_roll_mean_21,0.0,0.0,2,
ret_21d_2637988_roll_mean_5,0.0012753364,0.00077801675,2,0.6100483
ret_21d_2637988_roll_mean_63,0.0,0.0,2,
ret_21d_2637988_roll_std_21,0.0,0.0,2,
ret_21d_2637988_roll_std_5,0.0,0.0,2,
ret_21d_2637988_roll_std_63,0.0,0.0,2,
ret_21d_2638171,1.1323059e-05,1.6013224e-05,2,1.4142137
ret_21d_2638171_lag_1,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2638171_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2638171_lag_21,0.0,0.0,2,
ret_21d_2638171_lag_21_roll_mean_21,0.01335801,0.013352028,46,0.9995522
ret_21d_2638171_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2638171_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2638171_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2638171_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2638171_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2638171_lag_5,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2638171_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2638171_roll_mean_21,0.0,0.0,2,
ret_21d_2638171_roll_mean_5,0.0,0.0,2,
ret_21d_2638171_roll_mean_63,0.0,0.0,2,
ret_21d_2638171_roll_std_21,0.0,0.0,2,
ret_21d_2638171_roll_std_5,4.8642363e-05,6.879069e-05,2,1.4142135
ret_21d_2638171_roll_std_63,0.0,0.0,2,
ret_21d_2638268,5.528027e-05,7.8178105e-05,2,1.4142135
ret_21d_2638268_lag_1,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2638268_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2638268_lag_21,0.0,0.0,2,
ret_21d_2638268_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2638268_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2638268_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2638268_lag_21_roll_std_21,0.0001747244,0.0002470976,2,1.4142135
ret_21d_2638268_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2638268_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2638268_lag_5,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2638268_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2638268_roll_mean_21,0.0009574493,0.0013540378,2,1.4142135
ret_21d_2638268_roll_mean_5,0.0,0.0,2,
ret_21d_2638268_roll_mean_63,0.0,0.0,2,
ret_21d_2638268_roll_std_21,0.0,0.0,2,
ret_21d_2638268_roll_std_5,0.0,0.0,2,
ret_21d_2638268_roll_std_63,0.0,0.0,2,
ret_21d_2638558,0.0,0.0,2,
ret_21d_2638558_lag_1,0.0,0.0,2,
ret_21d_2638558_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2638558_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2638558_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2638558_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2638558_lag_1_roll_std_5,3.991786e-05,5.645238e-05,2,1.4142135
ret_21d_2638558_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2638558_lag_21,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2638558_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2638558_lag_5,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2638558_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2638558_roll_mean_21,0.0,0.0,2,
ret_21d_2638558_roll_mean_5,0.0,0.0,2,
ret_21d_2638558_roll_mean_63,0.0,0.0,2,
ret_21d_2638558_roll_std_21,0.0,0.0,2,
ret_21d_2638558_roll_std_5,1.0790922e-05,1.5260668e-05,2,1.4142135
ret_21d_2638558_roll_std_63,0.0,0.0,2,
ret_21d_2638592,0.0001555723,0.00021221118,2,1.3640679
ret_21d_2638592_lag_1,0.0,0.0,2,
ret_21d_2638592_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2638592_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2638592_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2638592_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2638592_lag_1_roll_std_5,3.7754595e-05,5.339306e-05,2,1.4142137
ret_21d_2638592_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2638592_lag_21,1.4939814e-05,2.1128088e-05,2,1.4142135
ret_21d_2638592_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2638592_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2638592_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2638592_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2638592_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2638592_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2638592_lag_5,0.0,0.0,2,
ret_21d_2638592_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2638592_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2638592_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2638592_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2638592_lag_5_roll_std_5,6.293766e-05,8.900729e-05,2,1.4142135
ret_21d_2638592_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2638592_roll_mean_21,0.0,0.0,2,
ret_21d_2638592_roll_mean_5,0.0,0.0,2,
ret_21d_2638592_roll_mean_63,0.0,0.0,2,
ret_21d_2638592_roll_std_21,0.0,0.0,2,
ret_21d_2638592_roll_std_5,0.0,0.0,2,
ret_21d_2638592_roll_std_63,0.0,0.0,2,
ret_21d_2638965,0.0,0.0,2,
ret_21d_2638965_lag_1,0.0,0.0,2,
ret_21d_2638965_lag_1_roll_mean_21,0.0011100847,0.0015698968,2,1.4142135
ret_21d_2638965_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2638965_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2638965_lag_1_roll_std_21,2.6615357e-05,3.76398e-05,2,1.4142135
ret_21d_2638965_lag_1_roll_std_5,0.0,0.0,2,
ret_21d_2638965_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2638965_lag_21,0.0,0.0,2,
ret_21d_2638965_lag_21_roll_mean_21,0.0,0.0,2,
ret_21d_2638965_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2638965_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2638965_lag_21_roll_std_21,0.0002521112,0.0003565391,2,1.4142137
ret_21d_2638965_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2638965_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2638965_lag_5,0.0,0.0,2,
ret_21d_2638965_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2638965_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2638965_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2638965_lag_5_roll_std_21,0.00018865004,2.5660773e-05,2,0.13602315
ret_21d_2638965_lag_5_roll_std_5,0.00026543884,0.0003753872,2,1.4142135
ret_21d_2638965_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2638965_roll_mean_21,1.5764419e-05,2.2294254e-05,2,1.4142135
ret_21d_2638965_roll_mean_5,0.0,0.0,2,
ret_21d_2638965_roll_mean_63,7.055603e-05,9.97813e-05,2,1.4142135
ret_21d_2638965_roll_std_21,0.0,0.0,2,
ret_21d_2638965_roll_std_5,0.0,0.0,2,
ret_21d_2638965_roll_std_63,0.0,0.0,2,
ret_21d_2639089,0.0,0.0,2,
ret_21d_2639089_lag_1,1.0796759e-06,1.5268923e-06,2,1.4142135
ret_21d_2639089_lag_1_roll_mean_21,0.0,0.0,2,
ret_21d_2639089_lag_1_roll_mean_5,0.0,0.0,2,
ret_21d_2639089_lag_1_roll_mean_63,0.0,0.0,2,
ret_21d_2639089_lag_1_roll_std_21,0.0,0.0,2,
ret_21d_2639089_lag_1_roll_std_5,3.0892403e-05,4.3688455e-05,2,1.4142135
ret_21d_2639089_lag_1_roll_std_63,0.0,0.0,2,
ret_21d_2639089_lag_21,0.0,0.0,2,
ret_21d_2639089_lag_21_roll_mean_21,0.00032008524,0.00045266887,2,1.4142135
ret_21d_2639089_lag_21_roll_mean_5,0.0,0.0,2,
ret_21d_2639089_lag_21_roll_mean_63,0.0,0.0,2,
ret_21d_2639089_lag_21_roll_std_21,0.0,0.0,2,
ret_21d_2639089_lag_21_roll_std_5,0.0,0.0,2,
ret_21d_2639089_lag_21_roll_std_63,0.0,0.0,2,
ret_21d_2639089_lag_5,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_mean_21,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_mean_5,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_mean_63,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_std_21,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_std_5,0.0,0.0,2,
ret_21d_2639089_lag_5_roll_std_63,0.0,0.0,2,
ret_21d_2639089_roll_mean_21,0.0,0.0,2,
ret_21d_2639089_roll_mean_5,0.0,0.0,2,
ret_21d_2639089_roll_mean_63,0.0,0.0,2,
ret_21d_2639089_roll_std_21,0.0,0.0,2,
ret_21d_2639089_roll_std_5,0.0,0.0,2,
ret_21d_2639089_roll_std_63,0.0,0.0,2,
ret_21d_2639318,2.5355013e-05,3.5857403e-05,2,1.4142135
