feature,importance,date
financials_3524_ytd_2664412_lag_21_roll_std_5,0.0,2018-03-05
financials_3524_ytd_2664412_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_540763162_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_540763162_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_364995631_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_364995631_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_25227479_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_25227479_lag_21_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_25745176_lag_21_roll_std_5,0.0,2018-03-05
financials_4430_ytd_25745176_lag_21_roll_mean_5,0.0,2018-03-05
financials_4213_ytd_2601505_lag_21_roll_std_5,0.0,2018-03-05
financials_4384_ytd_2601505_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_2658194_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_241723349_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_1836807464_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_325920328_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_325920328_lag_21_roll_mean_5,0.0,2018-03-05
financials_43898_ytd_2642215_lag_21_roll_std_5,0.0,2018-03-05
financials_43898_ytd_2642215_lag_21_roll_mean_5,0.0,2018-03-05
volumemasked_var_skew_top50_2653553_lag_21_roll_std_5,0.0,2018-03-05
volumemasked_var_skew_top50_2653553_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_241723349_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_2649166_lag_21_roll_std_5,0.0,2018-03-05
financials_4384_ytd_2601505_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2649166_lag_21_roll_mean_5,0.0,2018-03-05
financials_4430_ytd_2642943_lag_21_roll_std_5,0.0,2018-03-05
financials_4430_ytd_2642943_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2649643_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2649643_lag_21_roll_mean_5,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2600628_lag_21_roll_std_5,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2600628_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_2658194_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_1836807464_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2595260_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2595260_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_11186432_lag_21_roll_mean_5,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2595573_lag_21_roll_std_5,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2595573_lag_21_roll_mean_5,0.0,2018-03-05
financials_2027_ytd_314322981_lag_21_roll_std_5,0.0,2018-03-05
financials_2027_ytd_314322981_lag_21_roll_mean_5,0.0,2018-03-05
financials_4213_ytd_2624586_lag_21_roll_std_5,0.0,2018-03-05
financials_4213_ytd_2624586_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_316731098_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_316731098_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_2659212_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_2659212_lag_21_roll_mean_5,0.0,2018-03-05
financials_43898_ytd_410444414_lag_21_roll_std_5,0.0,2018-03-05
financials_43898_ytd_410444414_lag_21_roll_mean_5,0.0,2018-03-05
ret_21d_44742885_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_44742885_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_670990664_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_670990664_lag_21_roll_mean_5,0.0,2018-03-05
financials_4197_ytd_11186432_lag_21_roll_std_5,0.0,2018-03-05
ret_21d_8591648_roll_std_21,0.0,2018-03-05
ret_21d_2589381_roll_std_21,0.0,2018-03-05
ret_21d_30322131_lag_21_roll_std_5,0.0,2018-03-05
financials_4197_ytd_36789427_roll_std_21,0.0,2018-03-05
ret_21d_10848661_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2601539_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2601539_lag_1_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2590360_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2639911_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2639911_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_692335406_roll_std_21,0.0,2018-03-05
financials_4197_ytd_692335406_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_36789427_roll_mean_21,0.0,2018-03-05
ret_21d_2631266_lag_1_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2588933_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2588933_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2587303_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2587303_roll_mean_21,0.0,2018-03-05
financials_4256_ytd_557021597_roll_std_21,0.0,2018-03-05
financials_4256_ytd_557021597_roll_mean_21,0.0,2018-03-05
ret_21d_2609168_roll_std_21,0.0,2018-03-05
ret_21d_2609168_roll_mean_21,0.0,2018-03-05
ret_21d_2631266_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_51781575_lag_1_roll_mean_21,0.0,2018-03-05
financials_1269_ytd_10848661_roll_std_21,0.0,2018-03-05
ret_21d_6163075_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2665575_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2601505_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2601505_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2616161_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2616161_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2664585_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2664585_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_6163075_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2611150_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_51781575_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2611150_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_268437076_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_268437076_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2659270_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2659270_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2657915_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2657915_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2660893_lag_1_roll_std_21,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2619378_roll_std_21,0.0,2018-03-05
illiqmasked_amp_wavg_illiq_50_2_v2_2619378_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_99930372_roll_std_21,0.0,2018-03-05
financials_4379_ytd_2630179_roll_mean_21,0.0,2018-03-05
financials_3524_ytd_44727976_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_332187843_roll_std_21,0.0,2018-03-05
financials_4213_ytd_332187843_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_332187843_roll_std_21,0.0,2018-03-05
financials_4384_ytd_332187843_roll_mean_21,0.0,2018-03-05
ret_21d_2601901_roll_std_21,0.0,2018-03-05
ret_21d_2601901_roll_mean_21,0.0,2018-03-05
financials_4379_ytd_2630179_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2590110_roll_std_21,0.0,2018-03-05
financials_4213_ytd_99930372_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2590110_roll_mean_21,0.0,2018-03-05
ret_21d_9664009_roll_std_21,0.0,2018-03-05
ret_21d_9664009_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2654325_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2654325_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2663044_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2663044_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2663044_roll_std_21,0.0,2018-03-05
financials_3524_ytd_44727976_roll_std_21,0.0,2018-03-05
financials_2027_ytd_28638206_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_28638206_roll_std_21,0.0,2018-03-05
financials_4256_ytd_2619516_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_99930372_roll_std_21,0.0,2018-03-05
financials_4384_ytd_99930372_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_83716268_roll_std_21,0.0,2018-03-05
financials_4430_ytd_83716268_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2625650_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2625650_roll_mean_21,0.0,2018-03-05
ret_21d_26078473_roll_std_21,0.0,2018-03-05
ret_21d_26078473_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2586533_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2586533_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2629750_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2629750_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_110010798_roll_std_21,0.0,2018-03-05
financials_4430_ytd_110010798_roll_mean_21,0.0,2018-03-05
ret_21d_268110814_roll_std_21,0.0,2018-03-05
ret_21d_268110814_roll_mean_21,0.0,2018-03-05
financials_4256_ytd_2619516_roll_std_21,0.0,2018-03-05
ret_21d_2665575_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2589447_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2589447_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_248647424_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2587347_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2587347_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2593015_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2593015_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2627324_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2627324_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_22813853_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_22813853_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_248647424_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2638592_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_261813712_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_261813712_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_3346316_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_3346316_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2613014_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2613014_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2637964_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2637964_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2628786_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2630449_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2630449_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2656701_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_34058542_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_34058542_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_266255451_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_266255451_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2613381_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2613381_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_30686653_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_30686653_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2605291_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_28321486_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_28321486_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2657487_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2657487_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_286464085_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_286464085_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_39458342_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_39458342_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2638592_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_44534116_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2638171_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2655287_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_272698016_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_25745180_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_234239320_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_234239320_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_243863392_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_243863392_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2659893_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2659893_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2655287_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_44534116_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2650801_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2650801_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_12400201_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_12400201_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2636637_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_256385652_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_256385652_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2638171_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_272698016_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2588734_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2588734_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_83105803_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2623683_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2623683_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2629861_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2629861_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_171999435_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_171999435_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2663172_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2663172_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_28384364_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_28384364_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_47440465_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_47440465_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2663801_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2663801_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2591273_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2591273_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_83105803_lag_1_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2663044_roll_mean_21,0.0,2018-03-05
financials_1269_ytd_10848661_roll_mean_21,0.0,2018-03-05
ret_21d_266518872_roll_mean_21,0.0,2018-03-05
financials_4379_ytd_2664412_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_2617727_roll_mean_21,0.0,2018-03-05
ret_21d_618650356_roll_std_21,0.0,2018-03-05
ret_21d_618650356_roll_mean_21,0.0,2018-03-05
ret_21d_2632064_roll_std_21,0.0,2018-03-05
ret_21d_2632064_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2596903_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2596903_roll_mean_21,0.0,2018-03-05
financials_4379_ytd_2664412_roll_std_21,0.0,2018-03-05
ret_21d_268941317_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2606502_roll_mean_21,0.0,2018-03-05
ret_21d_268941317_roll_mean_21,0.0,2018-03-05
ret_21d_2662357_roll_std_21,0.0,2018-03-05
ret_21d_2662357_roll_mean_21,0.0,2018-03-05
ret_21d_2649102_roll_std_21,0.0,2018-03-05
ret_21d_2649102_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2638961_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2638961_roll_mean_21,0.0,2018-03-05
financials_1103_ytd_28067772_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2617727_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2606502_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2644209_roll_std_21,0.0,2018-03-05
ret_21d_27475514_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2635020_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2601491_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2601491_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_2654974_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2654974_roll_mean_21,0.0,2018-03-05
ret_21d_269616126_roll_std_21,0.0,2018-03-05
ret_21d_269616126_roll_mean_21,0.0,2018-03-05
ret_21d_27475514_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2588570_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2596903_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2588570_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2595561_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2595561_roll_mean_21,0.0,2018-03-05
ret_21d_8477913_roll_std_21,0.0,2018-03-05
ret_21d_8477913_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2641541_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2641541_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2596903_roll_std_21,0.0,2018-03-05
financials_1103_ytd_28067772_roll_mean_21,0.0,2018-03-05
financials_45904_ytd_28067772_roll_std_21,0.0,2018-03-05
financials_45904_ytd_28067772_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_25227479_roll_std_21,0.0,2018-03-05
financials_4379_ytd_560657654_roll_std_21,0.0,2018-03-05
financials_4379_ytd_560657654_roll_mean_21,0.0,2018-03-05
financials_3524_ytd_2664412_roll_std_21,0.0,2018-03-05
financials_3524_ytd_2664412_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_540763162_roll_std_21,0.0,2018-03-05
financials_4197_ytd_540763162_roll_mean_21,0.0,2018-03-05
ret_21d_364995631_roll_std_21,0.0,2018-03-05
ret_21d_364995631_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_25227479_roll_mean_21,0.0,2018-03-05
ret_21d_2595561_roll_std_21,0.0,2018-03-05
financials_4430_ytd_25745176_roll_std_21,0.0,2018-03-05
financials_4430_ytd_25745176_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_248904558_roll_std_21,0.0,2018-03-05
financials_4430_ytd_248904558_roll_mean_21,0.0,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_60_2_v2_34810407_roll_std_21,0.0,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_60_2_v2_34810407_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_270906752_roll_std_21,0.0,2018-03-05
financials_2027_ytd_270906752_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2594158_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2594158_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2617855_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2617855_roll_std_21,0.0,2018-03-05
ret_21d_2595561_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2661238_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2661238_roll_mean_21,0.0,2018-03-05
volume_rolling_mskew_masked_volume_covar_amp_80_2_34810407_roll_std_21,0.0,2018-03-05
volume_rolling_mskew_masked_volume_covar_amp_80_2_34810407_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2585937_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2585937_roll_mean_21,0.0,2018-03-05
financials_4384_ytd_2585937_roll_std_21,0.0,2018-03-05
financials_4384_ytd_2585937_roll_mean_21,0.0,2018-03-05
ret_21d_118463428_roll_std_21,0.0,2018-03-05
ret_21d_118463428_roll_mean_21,0.0,2018-03-05
ret_21d_257174761_roll_std_21,0.0,2018-03-05
ret_21d_257174761_roll_mean_21,0.0,2018-03-05
ret_21d_27143925_roll_std_21,0.0,2018-03-05
ret_21d_27143925_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_2598185_roll_std_21,0.0,2018-03-05
financials_2027_ytd_2598185_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2635020_roll_std_21,0.0,2018-03-05
financials_4256_ytd_145857123_roll_mean_21,0.0,2018-03-05
financials_4256_ytd_145857123_roll_std_21,0.0,2018-03-05
volume_allday_254863274_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2649625_roll_mean_21,0.0,2018-03-05
ret_21d_253262879_roll_std_21,0.0,2018-03-05
ret_21d_35289622_roll_std_21,0.0,2018-03-05
ret_21d_35289622_roll_mean_21,0.0,2018-03-05
financials_3524_ytd_1875166722_roll_std_21,0.0,2018-03-05
financials_3524_ytd_1875166722_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_2617885_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2617885_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_2592962_roll_std_21,0.0,2018-03-05
financials_4256_ytd_2586908_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_2592962_roll_mean_21,0.0,2018-03-05
ret_21d_49677276_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2607936_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2607936_roll_mean_21,0.0,2018-03-05
volumemasked_volume_cocentral_ret_50_3_2634717_roll_std_21,0.0,2018-03-05
volumemasked_volume_cocentral_ret_50_3_2634717_roll_mean_21,0.0,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_90_2_v2_34810407_roll_std_21,0.0,2018-03-05
volume_rolling_mskew_masked_var_covar_volume_90_2_v2_34810407_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2649625_roll_std_21,0.0,2018-03-05
voldiff_rolling_mLowRange_masked_var_covar_volume_90_1_v2_34810407_roll_mean_21,0.0,2018-03-05
voldiff_rolling_mLowRange_masked_var_covar_volume_90_1_v2_34810407_roll_std_21,0.0,2018-03-05
financials_4197_ytd_2649625_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_2644209_roll_mean_21,0.0,2018-03-05
volume_allday_2588003_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2594499_roll_std_21,0.0,2018-03-05
financials_43898_ytd_2594499_roll_mean_21,0.0,2018-03-05
financials_1269_ytd_2632650_roll_std_21,0.0,2018-03-05
financials_1269_ytd_2632650_roll_mean_21,0.0,2018-03-05
ret_21d_2605662_roll_std_21,0.0,2018-03-05
ret_21d_2605662_roll_mean_21,0.0,2018-03-05
ret_21d_141055809_roll_std_21,0.0,2018-03-05
ret_21d_141055809_roll_mean_21,0.0,2018-03-05
ret_21d_254277664_roll_std_21,0.0,2018-03-05
ret_21d_254277664_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2588570_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2588570_roll_mean_21,0.0,2018-03-05
ret_21d_46573447_roll_std_21,0.0,2018-03-05
ret_21d_46573447_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_2649625_roll_std_21,0.0,2018-03-05
financials_4256_ytd_2586908_roll_std_21,0.0,2018-03-05
financials_43898_ytd_10079252_roll_std_21,0.0,2018-03-05
ret_21d_2629750_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_48945042_roll_mean_21,0.0,2018-03-05
financials_4213_ytd_2654325_roll_mean_21,0.0,2018-03-05
financials_3524_ytd_2630179_roll_std_21,0.0,2018-03-05
financials_3524_ytd_2630179_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_128844730_roll_std_21,0.0,2018-03-05
financials_4197_ytd_128844730_roll_mean_21,0.0,2018-03-05
financials_2027_ytd_316731098_roll_std_21,0.0,2018-03-05
financials_2027_ytd_316731098_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_48945042_roll_std_21,0.0,2018-03-05
ret_21d_61701841_roll_std_21,0.0,2018-03-05
financials_43898_ytd_10079252_roll_mean_21,0.0,2018-03-05
ret_21d_61701841_roll_mean_21,0.0,2018-03-05
illiqmasked_voldiff_covar_var_80_3_44727976_roll_std_21,0.0,2018-03-05
illiqmasked_voldiff_covar_var_80_3_44727976_roll_mean_21,0.0,2018-03-05
ret_21d_543913529_roll_std_21,0.0,2018-03-05
ret_21d_543913529_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2614108_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2614108_roll_mean_21,0.0,2018-03-05
ret_21d_2629750_roll_std_21,0.0,2018-03-05
financials_4213_ytd_2654325_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2638616_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2638616_roll_std_21,0.0,2018-03-05
financials_2_ytd_37117966_roll_mean_21,0.0,2018-03-05
financials_4197_ytd_377957501_roll_std_21,0.0,2018-03-05
financials_4197_ytd_377957501_roll_mean_21,0.0,2018-03-05
financials_4379_ytd_10621103_roll_std_21,0.0,2018-03-05
financials_4379_ytd_10621103_roll_mean_21,0.0,2018-03-05
financials_43898_ytd_42141399_roll_std_21,0.0,2018-03-05
financials_43898_ytd_42141399_roll_mean_21,0.0,2018-03-05
ret_21d_2637988_roll_std_21,0.0,2018-03-05
ret_21d_2637988_roll_mean_21,0.0,2018-03-05
financials_4430_ytd_2631896_roll_std_21,0.0,2018-03-05
financials_4430_ytd_2631896_roll_mean_21,0.0,2018-03-05
ret_21d_49695133_roll_std_21,0.0,2018-03-05
ret_21d_49695133_roll_mean_21,0.0,2018-03-05
ret_21d_2657174_roll_std_21,0.0,2018-03-05
ret_21d_2657174_roll_mean_21,0.0,2018-03-05
ret_21d_134356084_roll_std_21,0.0,2018-03-05
ret_21d_134356084_roll_mean_21,0.0,2018-03-05
financials_2_ytd_37117966_roll_std_21,0.0,2018-03-05
ret_21d_314322981_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_314322981_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2589783_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2635904_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_30322132_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2627781_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2627781_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2603857_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2603857_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_267270449_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_53844859_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_53844859_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2635904_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_34028921_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_2610675_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_2610675_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_46499266_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_46499266_lag_1_roll_mean_21,0.0,2018-03-05
ret_21d_378154061_lag_1_roll_std_21,0.0,2018-03-05
ret_21d_378154061_lag_1_roll_mean_21,0.0,2018-03-05
