date,weights,portfolio_return,prediction,actual_return
2019-08-02,{'primary_asset': np.float32(-0.02)},0.0008813225165734241,-0.017558228,0.02230734646333339
2019-08-05,{},0.0,-0.003579746,0.036137054089838284
2019-08-06,{'primary_asset': np.float32(0.02)},0.0001384426555882734,0.02227034,0.09551488857978334
2019-08-07,{'primary_asset': np.float32(0.02)},0.0004653322420907658,0.020597983,0.05480231188219074
2019-08-08,{'primary_asset': np.float32(0.02)},0.0009275530979090958,0.019272855,0.04812667857247557
2019-08-09,{'primary_asset': np.float32(0.02)},0.0012315674342347647,0.025471438,0.09831093224356313
2019-08-12,{'primary_asset': np.float32(0.02)},0.0016354474277784985,0.040416315,0.13710705473262716
2019-08-13,{'primary_asset': np.float32(0.02)},0.0018332320932775948,0.054131743,0.14496105605976534
2019-08-14,{'primary_asset': np.float32(0.02)},0.0020474514547870605,0.028592955,0.10835715345660124
2019-08-15,{'primary_asset': np.float32(0.02)},0.0022526119790252657,0.04019832,0.0994168107784506
2019-08-16,{'primary_asset': np.float32(0.02)},0.002127751684734858,0.03304559,0.06709585797324993
2019-08-19,{'primary_asset': np.float32(0.02)},0.001834894558727796,0.042622793,0.06389277159439487
2019-08-20,{'primary_asset': np.float32(0.02)},0.0014226183948861128,0.03176085,0.04189201279557188
2019-08-21,{'primary_asset': np.float32(0.02)},0.0010728626764721911,0.032171063,0.020918221898708476
2019-08-22,{'primary_asset': np.float32(0.02)},0.0008126198898529795,0.037049063,0.03435611266942775
2019-08-23,{'primary_asset': np.float32(0.02)},0.0005614592674541513,0.04724821,0.00430570097007345
2019-08-26,{'primary_asset': np.float32(0.02)},0.00042225389696259137,0.044269152,0.029091428193634295
2019-08-27,{'primary_asset': np.float32(0.02)},0.0003139461487346988,0.058235183,0.014815075133382016
2019-08-28,{'primary_asset': np.float32(0.02)},0.00010356965008381612,0.050952327,-0.03167590393958253
2019-08-29,{'primary_asset': np.float32(0.02)},-0.00014695691539327882,0.03990269,-0.02827553009977229
2019-08-30,{'primary_asset': np.float32(0.02)},-0.00034647727116148713,0.032263894,-0.04557438908688551
2019-09-03,{'primary_asset': np.float32(0.02)},-0.0007360148866551604,0.025064437,-0.06829297785649514
2019-09-04,{'primary_asset': np.float32(-0.02)},0.0009112288291289493,-0.05392825,-0.07898841131863027
2019-09-05,{'primary_asset': np.float32(-0.02)},0.0010872104383343173,-0.035186566,-0.07567130722429845
2019-09-06,{'primary_asset': np.float32(-0.02)},0.0012302673631974675,-0.025959618,-0.06403976211495271
2019-09-09,{'primary_asset': np.float32(-0.02)},0.0012324406156641078,-0.02660439,-0.04611770221568963
2019-09-10,{'primary_asset': np.float32(-0.02)},0.0011786903394368023,-0.02894466,-0.054855408499315646
2019-09-11,{'primary_asset': np.float32(-0.02)},0.0011622512247375142,-0.026551392,-0.07487863255194754
2019-09-12,{'primary_asset': np.float32(-0.02)},0.0011686613013335853,-0.027910605,-0.07727382640913531
2019-09-13,{'primary_asset': np.float32(-0.02)},0.0011246228111218232,-0.031867675,-0.053030139315927906
2019-09-16,{'primary_asset': np.float32(-0.02)},0.0012177597936569228,-0.030939322,-0.06940194836990793
2019-09-17,{'primary_asset': np.float32(-0.02)},0.001279830914116929,-0.03134787,-0.0703731889611667
2019-09-18,{'primary_asset': np.float32(-0.02)},0.0012182991092210052,-0.029887192,-0.059495680984130814
2019-09-19,{'primary_asset': np.float32(-0.02)},0.001063038388463266,-0.016827041,-0.03845864535211356
2019-09-20,{'primary_asset': np.float32(-0.02)},0.0009183922132413118,-0.014620245,-0.016868594702165875
2019-09-23,{'primary_asset': np.float32(-0.02)},0.0007247406802754906,-0.015513756,-0.020989064046340364
2019-09-24,{'primary_asset': np.float32(-0.02)},0.0003801605620218814,-0.013628703,0.015771842527727113
2019-09-25,{'primary_asset': np.float32(-0.02)},0.00019255522077884623,-0.019613639,-0.012594344625045478
2019-09-26,{'primary_asset': np.float32(-0.02)},-0.00012401366354822764,-0.015516915,0.040683577498621455
2019-09-27,{},0.0,-0.008512418,0.07601259689101604
2019-09-30,{'primary_asset': np.float32(-0.016777521)},-0.0007159904662427336,-0.010239582,0.06850423703310807
2019-10-01,{'primary_asset': np.float32(0.02)},0.0006999486951366802,0.025613222,0.027381110824978613
2019-10-02,{'primary_asset': np.float32(0.02)},0.0012497312524022215,0.040659916,0.12485129776348937
2019-10-03,{'primary_asset': np.float32(0.02)},0.0015462514883411555,0.050207287,0.11481363814029093
2019-10-04,{'primary_asset': np.float32(0.02)},0.001637877180336695,0.050725654,0.09891902040189943
2019-10-07,{'primary_asset': np.float32(0.02)},0.0018133512449586848,0.05193036,0.11237275416914322
2019-10-08,{'primary_asset': np.float32(0.02)},0.0021049608778838397,0.053108096,0.10028352068576324
2019-10-09,{'primary_asset': np.float32(0.02)},0.001941233741530895,0.06052043,0.08391951276035634
2019-10-10,{'primary_asset': np.float32(0.02)},0.0017784729235831103,0.061786346,0.07412343274384797
2019-10-11,{'primary_asset': np.float32(0.02)},0.0016616150661626766,0.06098991,0.0697045553937967
2019-10-14,{'primary_asset': np.float32(0.02)},0.0014529719364404674,0.043092594,0.06021197057270657
2019-10-15,{'primary_asset': np.float32(0.02)},0.00135095050749402,0.036743008,0.07477816287906226
2019-10-16,{'primary_asset': np.float32(0.02)},0.001286687269715777,0.038163513,0.06785370295669667
2019-10-17,{'primary_asset': np.float32(0.02)},0.001209078185629885,0.04518351,0.054721161288700554
2019-10-18,{'primary_asset': np.float32(0.02)},0.001159968556708421,0.03834233,0.057427147889009225
2019-10-21,{'primary_asset': np.float32(0.02)},0.0011271285861449516,0.03557821,0.05200197774833154
2019-10-22,{'primary_asset': np.float32(0.02)},0.0009985349134350636,0.038461376,0.04262974398301708
2019-10-23,{'primary_asset': np.float32(0.02)},0.0008355957157221073,0.039492972,0.027118902617963857
2019-10-24,{'primary_asset': np.float32(0.02)},0.0007098932415542193,0.043402895,0.023295542044311217
2019-10-25,{'primary_asset': np.float32(0.02)},0.0005931859975703937,0.035355557,0.028250336240900287
2019-10-28,{'primary_asset': np.float32(0.02)},0.0004102596086809356,0.035076883,0.006270379503786141
2019-10-29,{'primary_asset': np.float32(0.02)},0.0002116077583251776,0.031839214,-0.007033219715976156
2019-10-30,{'primary_asset': np.float32(0.02)},0.0003338245369589698,0.03578285,0.05767309795935138
2019-10-31,{'primary_asset': np.float32(0.02)},0.00017174779997203591,0.015575562,-0.017223643108096612
2019-11-01,{'primary_asset': np.float32(-0.02)},-0.00013214080009088687,-0.015284202,-0.03165141380518918
2019-11-04,{'primary_asset': np.float32(0.02)},-0.00017602808598192937,0.012117419,-0.02077184388196496
2019-11-05,{'primary_asset': np.float32(0.02)},-0.00014784058405128912,0.018302571,1.3655924193856971e-05
2019-11-06,{'primary_asset': np.float32(0.02)},-0.0003536140115900004,0.018228792,0.006229739924824894
2019-11-07,{'primary_asset': np.float32(0.02)},-0.00025802114879463134,0.01769954,0.006674573124912415
2019-11-08,{'primary_asset': np.float32(0.02)},-0.000178748733786784,0.026367346,-0.011833309610258188
2019-11-11,{'primary_asset': np.float32(0.02)},-0.00013447748633747,0.024017604,-0.009704031772251587
2019-11-12,{'primary_asset': np.float32(0.02)},-9.685930714607949e-05,0.02081929,0.00941820093224945
2019-11-13,{'primary_asset': np.float32(0.02)},-0.00011835622574350515,0.02911482,0.000855510155345083
2019-11-14,{'primary_asset': np.float32(0.02)},-0.00024931455199396133,0.02614308,-0.02606500916948832
2019-11-15,{'primary_asset': np.float32(0.02)},-0.00020023109384015802,0.034395084,0.00043755520246783574
2019-11-18,{'primary_asset': np.float32(0.02)},-0.0001858442758418072,0.03381105,-0.006107327192271266
2019-11-19,{'primary_asset': np.float32(0.02)},-0.0003027091071953743,0.034627426,-0.019798007559175473
2019-11-20,{'primary_asset': np.float32(0.02)},-0.00025946825099050074,0.030357832,0.011665724448190602
2019-11-21,{'primary_asset': np.float32(0.02)},-3.4257745370969354e-05,0.029235745,0.03023761849385631
2019-11-22,{'primary_asset': np.float32(0.02)},8.002718696508007e-05,0.040096015,0.029008788925097034
2019-11-25,{'primary_asset': np.float32(0.02)},0.00015356642010821292,0.04393054,0.01227748150444445
2019-11-26,{'primary_asset': np.float32(0.02)},0.0002513124393705356,0.04980993,0.004638497802603641
2019-11-27,{'primary_asset': np.float32(0.02)},0.00022169329364358202,0.045070376,0.004260937850942321
2019-11-29,{'primary_asset': np.float32(0.02)},0.00014676209974668426,0.06035413,0.011504819600921187
2019-12-02,{'primary_asset': np.float32(0.02)},0.00011294969681470567,0.05613619,0.020555688003160873
2019-12-03,{'primary_asset': np.float32(0.02)},0.00022361523284993658,0.049959745,0.039943866131644065
2019-12-04,{'primary_asset': np.float32(0.02)},0.00033411778448695666,0.043146648,0.03226413632933978
2019-12-05,{'primary_asset': np.float32(0.02)},0.00036037838531025913,0.043619327,0.010826088203510508
2019-12-06,{'primary_asset': np.float32(0.02)},0.00033187161339031485,0.05965498,0.00437812646164108
2019-12-09,{'primary_asset': np.float32(0.02)},0.00034942452339363435,0.054414533,0.02494391560207529
2019-12-10,{'primary_asset': np.float32(0.02)},0.0003388542483755418,0.047711205,0.03730129731805491
2019-12-11,{'primary_asset': np.float32(0.02)},0.00037815209863678356,0.041771885,0.042088599114244084
2019-12-12,{'primary_asset': np.float32(0.02)},0.0004516614943143182,0.03633135,0.02920343753365991
2019-12-13,{'primary_asset': np.float32(0.02)},0.0006171975579473913,0.031845976,0.04576214329491423
2019-12-16,{'primary_asset': np.float32(0.02)},0.000818433182693403,0.038622156,0.07525282291306995
2019-12-17,{'primary_asset': np.float32(0.02)},0.0008582887260920453,0.027141256,0.047265183390425694
2019-12-18,{'primary_asset': np.float32(0.02)},0.0009341306127890472,0.025752287,0.061049071212294144
2019-12-19,{},0.0,-0.007132925,0.06491836919892699
2019-12-20,{},0.0,0.005492896,0.07377949814492794
2019-12-23,{'primary_asset': np.float32(-0.02)},-0.0012781693119474434,-0.04255912,0.04753021325537339
2019-12-24,{'primary_asset': np.float32(-0.02)},-0.0013796398270187061,-0.035639297,0.0726328127252521
2019-12-26,{'primary_asset': np.float32(-0.02)},-0.0014374156370465358,-0.03267071,0.07549302404209919
2019-12-27,{'primary_asset': np.float32(-0.02)},-0.0014469474032490711,-0.036828637,0.0673013108028236
2019-12-30,{'primary_asset': np.float32(-0.02)},-0.0015080329319587984,-0.03782818,0.08905088066370179
2019-12-31,{'primary_asset': np.float32(-0.02)},-0.0015570565085109374,-0.03727536,0.0597861076673487
2020-01-02,{'primary_asset': np.float32(-0.02)},-0.0016377655511281921,-0.022969853,0.09281007383056271
2020-01-03,{'primary_asset': np.float32(0.02)},0.0014633716626555437,0.06615436,0.08189455080391611
2020-01-06,{'primary_asset': np.float32(0.02)},0.001524400844524451,0.06258182,0.08255860661107764
2020-01-07,{'primary_asset': np.float32(0.02)},0.0014766322669443619,0.045916423,0.07710873600175168
2020-01-08,{'primary_asset': np.float32(0.02)},0.0015181163947917524,0.023089811,0.07015713986100695
2020-01-09,{'primary_asset': np.float32(0.02)},0.0014664405544296466,0.029454185,0.07989111345127498
2020-01-10,{'primary_asset': np.float32(0.02)},0.0014892037941560392,0.048534527,0.08758536086271379
2020-01-13,{'primary_asset': np.float32(0.02)},0.0014276069608995237,0.02299714,0.06715939795274965
2020-01-14,{'primary_asset': np.float32(0.02)},0.0014632235179205758,0.03709022,0.0860128754560377
2020-01-15,{'primary_asset': np.float32(0.02)},0.0014706785277557913,0.028834708,0.07202089236146901
2020-01-16,{'primary_asset': np.float32(0.02)},0.0013516149763733512,0.010208893,0.05012522494034548
2020-01-17,{'primary_asset': np.float32(0.02)},0.0013201528166222319,0.016487103,0.07971982074912534
2020-01-21,{},0.0,0.008739529,0.060913040739484045
2020-01-22,{},0.0,-0.007470458,0.012080186712518308
2020-01-23,{'primary_asset': np.float32(-0.02)},-0.0009269216205401571,-0.011926967,0.0038921372459039616
2020-01-24,{},0.0,-0.0068818238,0.017233624293423636
2020-01-27,{'primary_asset': np.float32(-0.02)},-0.0003843822954053253,-0.019832684,-0.023023412919335545
2020-01-28,{'primary_asset': np.float32(-0.02)},-0.00030997913070388033,-0.011311685,0.042312249148362714
2020-01-29,{},0.0,-0.0034092802,0.036750493722100604
2020-01-30,{},0.0,-0.004431542,0.06402903836335787
2020-01-31,{'primary_asset': np.float32(-0.02)},-0.0008991644917982028,-0.013370206,0.0797227597322979
2020-02-03,{'primary_asset': np.float32(-0.02)},-0.0012753800730708371,-0.017294008,0.07103048450109144
2020-02-04,{'primary_asset': np.float32(-0.02)},-0.0012912355289791699,-0.022490293,0.046276113214045206
2020-02-05,{'primary_asset': np.float32(-0.02)},-0.0012272059627965266,-0.035380516,0.02074310181864672
2020-02-06,{'primary_asset': np.float32(-0.02)},-0.0009211901039827134,-0.037404366,-0.012474928050092374
2020-02-07,{'primary_asset': np.float32(-0.02)},-0.00035049026550787286,-0.038150884,-0.06295220307544619
2020-02-10,{'primary_asset': np.float32(-0.02)},0.0008098698315643189,-0.037668265,-0.21905954625097393
2020-02-11,{'primary_asset': np.float32(-0.02)},0.001758975669198934,-0.039000496,-0.19100035149815087
2020-02-12,{'primary_asset': np.float32(-0.02)},0.0027026970134366966,-0.042093936,-0.21518723951424795
2020-02-13,{'primary_asset': np.float32(-0.02)},0.0029630302026433116,-0.043118503,-0.07755822680647118
2020-02-14,{'primary_asset': np.float32(-0.02)},0.0034598610640044756,-0.04737549,-0.1871599211919961
2020-02-18,{'primary_asset': np.float32(-0.02)},0.0031360624624623317,-0.054027505,-0.13810989405607224
2020-02-19,{'primary_asset': np.float32(-0.02)},0.0028056741033871914,-0.054574627,-0.10840325988317688
2020-02-20,{'primary_asset': np.float32(-0.02)},0.0026062007707666137,-0.045221157,-0.16531890524445936
2020-02-21,{'primary_asset': np.float32(-0.02)},0.0025531837552911192,-0.012848019,-0.06430397264134208
2020-02-24,{'primary_asset': np.float32(-0.02)},0.0023963356124951435,-0.013389945,-0.14794788461654473
2020-02-25,{'primary_asset': np.float32(-0.02)},0.0025302691485971944,-0.025636459,-0.17159327882999695
2020-02-26,{'primary_asset': np.float32(-0.02)},0.0025116068412784093,-0.027180605,-0.10373768294919686
2020-02-27,{'primary_asset': np.float32(-0.02)},0.0024716050639184135,-0.0262579,-0.15531846068093305
2020-02-28,{'primary_asset': np.float32(-0.02)},0.002693008985848171,-0.02674942,-0.11965495436097241
2020-03-02,{'primary_asset': np.float32(-0.02)},0.0027685249651139524,-0.027190084,-0.16682687985496833
2020-03-03,{'primary_asset': np.float32(-0.02)},0.0027334143117009914,-0.049588185,-0.1628156152805608
2020-03-04,{'primary_asset': np.float32(-0.02)},0.0029675028889779857,-0.040712733,-0.16225982857651727
2020-03-05,{'primary_asset': np.float32(-0.02)},0.002993901699617886,-0.14166665,-0.16191816348842306
2020-03-06,{'primary_asset': np.float32(-0.02)},0.0029599949224525,-0.084039964,-0.11117825988015685
2020-03-09,{'primary_asset': np.float32(-0.02)},0.0027105384374596074,-0.11371463,-0.10446275721279837
2020-03-10,{'primary_asset': np.float32(-0.02)},0.002139247293331181,-0.07125565,-0.01999282605611609
2020-03-11,{'primary_asset': np.float32(-0.02)},0.0009424910818549605,-0.05300112,0.13692923097993434
2020-03-12,{'primary_asset': np.float32(-0.02)},-0.0001130786385361999,-0.07278379,0.10197427250782268
2020-03-13,{'primary_asset': np.float32(-0.02)},-0.0009649224362564038,-0.051933765,0.10178269430994238
2020-03-16,{'primary_asset': np.float32(-0.02)},-0.0010202948017657993,-0.046119686,-0.0906196655260323
2020-03-17,{'primary_asset': np.float32(-0.02)},-0.0012313394274453566,-0.02982621,0.03276833154307701
2020-03-18,{'primary_asset': np.float32(0.02)},0.0004777407427369976,0.02902191,-0.0014704445537354538
2020-03-19,{'primary_asset': np.float32(-0.02)},0.00013900652716287507,-0.02057917,-0.10221254826797034
2020-03-20,{'primary_asset': np.float32(0.02)},-0.0007900322972056603,0.035982057,-0.010973751984163171
2020-03-23,{'primary_asset': np.float32(-0.02)},0.000545745293781731,-0.022002507,-0.07954791315947077
2020-03-24,{'primary_asset': np.float32(-0.02)},0.00045758563193049637,-0.010924139,0.05480824749851619
2020-03-25,{},0.0,-0.0035897105,0.09048956397485874
2020-03-26,{},0.0,-0.00649695,0.04542906803129165
2020-03-27,{'primary_asset': np.float32(0.02)},0.0005456123707011609,0.03355845,0.05022412930618159
2020-03-30,{},0.0,0.00030062324,-0.005386371092876184
2020-03-31,{},0.0,0.0042759264,-0.010767548574102715
2020-04-01,{},0.0,0.008154266,-0.05185507358296591
2020-04-02,{},0.0,0.004219445,-0.029131282156857792
2020-04-03,{'primary_asset': np.float32(0.02)},-0.0005116405432454897,0.013920854,-0.005769863336343811
2020-04-06,{},0.0,0.0011541282,0.022400291313073216
2020-04-07,{'primary_asset': np.float32(0.02)},-0.00023576334877516072,0.013135247,0.030415089179114157
2020-04-08,{},0.0,0.009987939,-0.02257611650119673
2020-04-09,{'primary_asset': np.float32(0.02)},8.105801712754733e-05,0.015475697,0.020795104007427394
2020-04-13,{'primary_asset': np.float32(0.02)},3.918358815039542e-06,0.02146868,-0.025054778345522187
2020-04-14,{'primary_asset': np.float32(-0.02)},-4.862297851384059e-05,-0.01066731,-0.016423553366900837
2020-04-15,{},0.0,0.00270695,0.012698583337127343
2020-04-16,{'primary_asset': np.float32(0.02)},0.0001050441256180716,0.019326106,0.05924567628660641
2020-04-17,{'primary_asset': np.float32(0.02)},0.0003117338293309728,0.017365096,0.07246753109062146
2020-04-20,{'primary_asset': np.float32(0.02)},0.0008991029803336584,0.050111435,0.12178751268733018
2020-04-21,{'primary_asset': np.float32(0.02)},0.0013268196010153823,0.039954435,0.09050560419358297
2020-04-22,{'primary_asset': np.float32(0.02)},0.0017924738763505186,0.0424427,0.12911215477295757
2020-04-23,{'primary_asset': np.float32(0.02)},0.0019390039690022243,0.06126187,0.0958782002683335
2020-04-24,{'primary_asset': np.float32(0.02)},0.002251361709273048,0.063915424,0.15055696790376247
2020-04-27,{'primary_asset': np.float32(0.02)},0.0022522272492514804,0.06445473,0.12200389768677478
2020-04-28,{},0.0,-0.001827035,0.08845003420718435
2020-04-29,{'primary_asset': np.float32(0.02)},0.0022212737899052547,0.030744215,0.12342935974983381
2020-04-30,{'primary_asset': np.float32(0.02)},0.00247157933490763,0.047156513,0.15845458791761854
2020-05-01,{'primary_asset': np.float32(0.02)},0.002697610891199841,0.061019104,0.207064858239865
2020-05-04,{'primary_asset': np.float32(0.02)},0.0028913748656612375,0.054444034,0.17044489238486457
2020-05-05,{'primary_asset': np.float32(0.02)},0.003380382022304889,0.15991886,0.2107018261006377
2020-05-06,{'primary_asset': np.float32(0.02)},0.003517181933833242,0.1116089,0.15762933839635102
2020-05-07,{'primary_asset': np.float32(0.02)},0.0035092175953948773,0.08058001,0.15646350326352332
2020-05-08,{'primary_asset': np.float32(0.02)},0.0033999366242509575,0.08207724,0.17974461484322987
2020-05-11,{'primary_asset': np.float32(0.02)},0.0032234813811334567,0.07603768,0.12633108061946902
2020-05-12,{'primary_asset': np.float32(0.02)},0.002921413967404263,0.07744215,0.13518497098040605
2020-05-13,{'primary_asset': np.float32(0.02)},0.0026914902199049466,0.07448073,0.10014840023672285
2020-05-14,{'primary_asset': np.float32(0.02)},0.002617994219572773,0.07448073,0.13808950276978887
2020-05-15,{'primary_asset': np.float32(0.02)},0.0022900845200326853,0.07448073,0.0977671881258696
2020-05-18,{'primary_asset': np.float32(0.02)},0.001962985302524474,0.07516545,0.04455627441460695
2020-05-19,{'primary_asset': np.float32(0.02)},0.0016812328817191642,0.0726185,0.06474686420466422
2020-05-20,{'primary_asset': np.float32(0.02)},0.0015245447834788988,0.06870393,0.06097637480109348
2020-05-21,{'primary_asset': np.float32(0.02)},0.0011926207843670402,0.062276646,0.055108501137054296
2020-05-22,{'primary_asset': np.float32(0.02)},0.0008779351620372144,0.06297857,0.01909578078497019
2020-05-26,{'primary_asset': np.float32(0.02)},0.0005273565717514416,0.03308523,-0.04308837511584678
2020-05-27,{'primary_asset': np.float32(0.02)},0.00011383105598258863,0.06293133,-0.038634517048302994
2020-05-28,{'primary_asset': np.float32(0.02)},-0.0002811616322394121,0.054794807,-0.03777179946160039
2020-05-29,{'primary_asset': np.float32(0.02)},-0.0005473020858752225,0.04958129,-0.011426613759074004
2020-06-01,{'primary_asset': np.float32(0.02)},-0.0006310300862150083,0.05869623,-0.0018362197678429685
2020-06-02,{'primary_asset': np.float32(0.02)},-0.000549720982033652,0.059069812,-0.022761098616157615
2020-06-03,{'primary_asset': np.float32(0.02)},-0.00040540746184776206,0.027614964,-0.0025561361954158862
2020-06-04,{},0.0,0.0022088941,-0.045723229022484775
2020-06-05,{},0.0,0.0013332777,-0.054103241202732244
2020-06-08,{},0.0,0.006352741,-0.05329374885922868
2020-06-09,{},0.0,-0.0002991083,-0.07044813144309238
2020-06-10,{'primary_asset': np.float32(0.02)},-0.0010211214805204954,0.04635051,-0.0067120253813064
2020-06-11,{'primary_asset': np.float32(0.02)},-0.0007676125390695833,0.025086269,0.017654007756834907
2020-06-12,{'primary_asset': np.float32(0.02)},-3.278885765191631e-05,0.04403001,0.1296026832578319
2020-06-15,{'primary_asset': np.float32(0.02)},0.0003846400864049592,0.019538216,0.051063489487556235
2020-06-16,{'primary_asset': np.float32(0.0171867)},0.0007726800459316221,0.013960462,0.058181965120263586
2020-06-17,{'primary_asset': np.float32(0.02)},0.0012555939780224373,0.0169838,0.0823963558265414
2020-06-18,{'primary_asset': np.float32(0.02)},0.0014900986126330756,0.01967301,0.07628016771989127
2020-06-19,{'primary_asset': np.float32(0.02)},0.0012997464361201498,0.027332315,0.08201463806592482
2020-06-22,{'primary_asset': np.float32(0.02)},0.0013553379010110686,0.02109374,0.06496135602092734
2020-06-23,{'primary_asset': np.float32(0.02)},0.0014673618589337405,0.028599622,0.08618795522691423
2020-06-24,{'primary_asset': np.float32(0.02)},0.0015177697724125104,0.043471724,0.09499833447791005
2020-06-25,{'primary_asset': np.float32(0.02)},0.0015534966903117228,0.042983692,0.08521189739433409
2020-06-26,{'primary_asset': np.float32(0.02)},0.0016544071316298543,0.048855167,0.1072422489593387
2020-06-29,{'primary_asset': np.float32(0.02)},0.001728088110171193,0.0519888,0.08338160106798662
2020-06-30,{'primary_asset': np.float32(0.02)},0.0016234512382157314,0.03349629,0.060028736653344725
2020-07-01,{'primary_asset': np.float32(0.02)},0.0016688628458680112,0.029065104,0.10635123664473717
2020-07-02,{'primary_asset': np.float32(0.02)},0.0017161814972881803,0.02749241,0.09704156051378988
2020-07-06,{'primary_asset': np.float32(0.02)},0.0016809338043303594,0.090552464,0.09843032552292172
2020-07-07,{'primary_asset': np.float32(0.02)},0.0014750361632656153,0.07144098,0.03190718965125783
2020-07-08,{'primary_asset': np.float32(0.02)},0.0014509953480268678,0.06356813,0.054018532709319333
2020-07-09,{'primary_asset': np.float32(0.02)},0.0014056749010449793,0.05718315,0.09502112464601725
2020-07-10,{'primary_asset': np.float32(0.02)},0.001396949783280681,0.058146644,0.09486028102395998
2020-07-13,{'primary_asset': np.float32(0.02)},0.0013926800397692713,0.06257618,0.09736288962121022
2020-07-14,{'primary_asset': np.float32(0.02)},0.0014095999676299333,0.06462904,0.03613717171097081
